UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
RO,78,7,299,presidente,187,22,22
RO,78,7,299,presidente,2,branco,branco
RO,78,7,299,presidente,5,nulo,nulo
RO,78,7,256,presidente,24,13,13
RO,78,7,256,presidente,140,22,22
RO,78,7,256,presidente,2,branco,branco
RO,78,7,256,presidente,3,nulo,nulo
RO,78,7,344,presidente,53,13,13
RO,78,7,344,presidente,189,22,22
RO,78,7,344,presidente,2,branco,branco
RO,78,7,344,presidente,6,nulo,nulo
RO,78,7,149,presidente,45,13,13
RO,78,7,149,presidente,162,22,22
RO,78,7,149,presidente,1,branco,branco
RO,78,7,149,presidente,1,nulo,nulo
RO,78,7,282,presidente,37,13,13
RO,78,7,282,presidente,188,22,22
RO,78,7,282,presidente,2,branco,branco
RO,78,7,282,presidente,3,nulo,nulo
RO,78,7,345,presidente,27,13,13
RO,78,7,345,presidente,203,22,22
RO,78,7,345,presidente,2,branco,branco
RO,78,7,345,presidente,7,nulo,nulo
RO,78,7,13,presidente,39,13,13
RO,78,7,13,presidente,166,22,22
RO,78,7,13,presidente,2,branco,branco
RO,78,7,13,presidente,2,nulo,nulo
RO,78,7,225,presidente,35,13,13
RO,78,7,225,presidente,124,22,22
RO,78,7,225,presidente,1,branco,branco
RO,78,7,225,presidente,3,nulo,nulo
RO,78,7,380,presidente,11,13,13
RO,78,7,380,presidente,127,22,22
RO,78,7,380,presidente,1,branco,branco
RO,78,7,380,presidente,2,nulo,nulo
RO,78,7,155,presidente,52,13,13
RO,78,7,155,presidente,135,22,22
RO,78,7,155,presidente,2,branco,branco
RO,78,7,155,presidente,7,nulo,nulo
RO,78,7,367,presidente,34,13,13
RO,78,7,367,presidente,164,22,22
RO,78,7,367,presidente,1,branco,branco
RO,78,7,367,presidente,1,nulo,nulo
RO,78,7,373,presidente,44,13,13
RO,78,7,373,presidente,117,22,22
RO,78,7,373,presidente,1,branco,branco
RO,78,7,373,presidente,5,nulo,nulo
RO,78,7,382,presidente,55,13,13
RO,78,7,382,presidente,127,22,22
RO,78,7,382,presidente,3,branco,branco
RO,78,7,382,presidente,4,nulo,nulo
RO,78,7,403,presidente,63,13,13
RO,78,7,403,presidente,163,22,22
RO,78,7,403,presidente,2,branco,branco
RO,78,7,403,presidente,5,nulo,nulo
RO,78,7,342,presidente,52,13,13
RO,78,7,342,presidente,147,22,22
RO,78,7,342,presidente,2,branco,branco
RO,78,7,342,presidente,6,nulo,nulo
RO,78,7,229,presidente,43,13,13
RO,78,7,229,presidente,156,22,22
RO,78,7,229,presidente,1,branco,branco
RO,78,7,229,presidente,4,nulo,nulo
RO,78,7,252,presidente,59,13,13
RO,78,7,252,presidente,121,22,22
RO,78,7,252,presidente,3,branco,branco
RO,78,7,252,presidente,4,nulo,nulo
RO,78,7,337,presidente,51,13,13
RO,78,7,337,presidente,191,22,22
RO,78,7,337,presidente,5,branco,branco
RO,78,7,337,presidente,6,nulo,nulo
RO,78,7,249,presidente,70,13,13
RO,78,7,249,presidente,122,22,22
RO,78,7,249,presidente,2,branco,branco
RO,78,7,249,presidente,6,nulo,nulo
RO,78,7,302,presidente,60,13,13
RO,78,7,302,presidente,159,22,22
RO,78,7,302,presidente,7,nulo,nulo
RO,78,7,218,presidente,49,13,13
RO,78,7,218,presidente,149,22,22
RO,78,7,218,presidente,5,branco,branco
RO,78,7,218,presidente,5,nulo,nulo
RO,78,7,203,presidente,49,13,13
RO,78,7,203,presidente,173,22,22
RO,78,7,203,presidente,1,branco,branco
RO,78,7,203,presidente,2,nulo,nulo
RO,78,7,235,presidente,51,13,13
RO,78,7,235,presidente,139,22,22
RO,78,7,235,presidente,2,branco,branco
RO,78,7,235,presidente,1,nulo,nulo
RO,78,7,385,presidente,48,13,13
RO,78,7,385,presidente,108,22,22
RO,78,7,385,presidente,1,branco,branco
RO,78,7,385,presidente,2,nulo,nulo
RO,78,7,322,presidente,42,13,13
RO,78,7,322,presidente,203,22,22
RO,78,7,322,presidente,3,nulo,nulo
RO,78,7,291,presidente,15,13,13
RO,78,7,291,presidente,199,22,22
RO,78,7,291,presidente,7,branco,branco
RO,78,7,291,presidente,3,nulo,nulo
RO,78,7,284,presidente,20,13,13
RO,78,7,284,presidente,199,22,22
RO,78,7,284,presidente,3,nulo,nulo
RO,78,7,266,presidente,31,13,13
RO,78,7,266,presidente,142,22,22
RO,78,7,266,presidente,1,branco,branco
RO,78,7,266,presidente,4,nulo,nulo
RO,78,7,351,presidente,36,13,13
RO,78,7,351,presidente,180,22,22
RO,78,7,351,presidente,1,branco,branco
RO,78,7,351,presidente,7,nulo,nulo
RO,78,7,186,presidente,37,13,13
RO,78,7,186,presidente,164,22,22
RO,78,7,186,presidente,1,branco,branco
RO,78,7,186,presidente,3,nulo,nulo
RO,78,7,213,presidente,39,13,13
RO,78,7,213,presidente,134,22,22
RO,78,7,213,presidente,1,branco,branco
RO,78,7,213,presidente,2,nulo,nulo
RO,78,7,301,presidente,63,13,13
RO,78,7,301,presidente,160,22,22
RO,78,7,301,presidente,4,nulo,nulo
RO,78,7,287,presidente,36,13,13
RO,78,7,287,presidente,189,22,22
RO,78,7,287,presidente,1,nulo,nulo
RO,78,7,399,presidente,29,13,13
RO,78,7,399,presidente,138,22,22
RO,78,7,399,presidente,1,branco,branco
RO,78,7,399,presidente,1,nulo,nulo
RO,78,7,387,presidente,30,13,13
RO,78,7,387,presidente,99,22,22
RO,78,7,387,presidente,1,nulo,nulo
RO,78,7,320,presidente,41,13,13
RO,78,7,320,presidente,178,22,22
RO,78,7,320,presidente,3,branco,branco
RO,78,7,320,presidente,5,nulo,nulo
RO,78,7,376,presidente,43,13,13
RO,78,7,376,presidente,115,22,22
RO,78,7,376,presidente,2,branco,branco
RO,78,7,376,presidente,3,nulo,nulo
RO,78,7,7,presidente,34,13,13
RO,78,7,7,presidente,182,22,22
RO,78,7,7,presidente,4,branco,branco
RO,78,7,7,presidente,3,nulo,nulo
RO,78,7,245,presidente,58,13,13
RO,78,7,245,presidente,149,22,22
RO,78,7,245,presidente,2,branco,branco
RO,78,7,245,presidente,7,nulo,nulo
RO,78,7,41,presidente,52,13,13
RO,78,7,41,presidente,177,22,22
RO,78,7,41,presidente,2,nulo,nulo
RO,78,7,209,presidente,52,13,13
RO,78,7,209,presidente,116,22,22
RO,78,7,209,presidente,6,branco,branco
RO,78,7,209,presidente,6,nulo,nulo
RO,78,7,394,presidente,35,13,13
RO,78,7,394,presidente,93,22,22
RO,78,7,394,presidente,1,branco,branco
RO,78,7,394,presidente,4,nulo,nulo
RO,78,7,348,presidente,31,13,13
RO,78,7,348,presidente,174,22,22
RO,78,7,348,presidente,3,branco,branco
RO,78,7,348,presidente,6,nulo,nulo
RO,78,7,270,presidente,18,13,13
RO,78,7,270,presidente,159,22,22
RO,78,7,270,presidente,4,branco,branco
RO,78,7,270,presidente,2,nulo,nulo
RO,78,7,308,presidente,19,13,13
RO,78,7,308,presidente,123,22,22
RO,78,7,308,presidente,2,branco,branco
RO,78,7,308,presidente,3,nulo,nulo
RO,78,7,304,presidente,52,13,13
RO,78,7,304,presidente,154,22,22
RO,78,7,304,presidente,1,branco,branco
RO,78,7,304,presidente,3,nulo,nulo
RO,78,7,292,presidente,28,13,13
RO,78,7,292,presidente,185,22,22
RO,78,7,292,presidente,2,branco,branco
RO,78,7,292,presidente,6,nulo,nulo
RO,78,7,39,presidente,49,13,13
RO,78,7,39,presidente,196,22,22
RO,78,7,39,presidente,1,branco,branco
RO,78,7,39,presidente,4,nulo,nulo
RO,78,7,257,presidente,30,13,13
RO,78,7,257,presidente,172,22,22
RO,78,7,257,presidente,5,branco,branco
RO,78,7,257,presidente,3,nulo,nulo
RO,78,7,406,presidente,52,13,13
RO,78,7,406,presidente,76,22,22
RO,78,7,406,presidente,2,nulo,nulo
RO,78,7,314,presidente,20,13,13
RO,78,7,314,presidente,128,22,22
RO,78,7,314,presidente,1,branco,branco
RO,78,7,314,presidente,5,nulo,nulo
RO,78,7,315,presidente,22,13,13
RO,78,7,315,presidente,135,22,22
RO,78,7,315,presidente,2,branco,branco
RO,78,7,315,presidente,1,nulo,nulo
RO,78,7,27,presidente,35,13,13
RO,78,7,27,presidente,160,22,22
RO,78,7,27,presidente,3,nulo,nulo
RO,78,7,307,presidente,15,13,13
RO,78,7,307,presidente,59,22,22
RO,78,7,307,presidente,2,nulo,nulo
RO,78,7,47,presidente,42,13,13
RO,78,7,47,presidente,119,22,22
RO,78,7,47,presidente,7,nulo,nulo
RO,78,7,205,presidente,43,13,13
RO,78,7,205,presidente,150,22,22
RO,78,7,205,presidente,2,nulo,nulo
RO,78,7,199,presidente,39,13,13
RO,78,7,199,presidente,169,22,22
RO,78,7,199,presidente,1,branco,branco
RO,78,7,199,presidente,6,nulo,nulo
RO,78,7,280,presidente,63,13,13
RO,78,7,280,presidente,104,22,22
RO,78,7,280,presidente,1,branco,branco
RO,78,7,280,presidente,3,nulo,nulo
RO,78,7,296,presidente,32,13,13
RO,78,7,296,presidente,196,22,22
RO,78,7,296,presidente,3,nulo,nulo
RO,78,7,407,presidente,30,13,13
RO,78,7,407,presidente,139,22,22
RO,78,7,407,presidente,2,branco,branco
RO,78,7,407,presidente,1,nulo,nulo
RO,78,7,12,presidente,40,13,13
RO,78,7,12,presidente,181,22,22
RO,78,7,12,presidente,2,branco,branco
RO,78,7,12,presidente,3,nulo,nulo
RO,78,7,294,presidente,30,13,13
RO,78,7,294,presidente,189,22,22
RO,78,7,294,presidente,2,branco,branco
RO,78,7,294,presidente,2,nulo,nulo
RO,78,7,237,presidente,42,13,13
RO,78,7,237,presidente,146,22,22
RO,78,7,237,presidente,2,branco,branco
RO,78,7,237,presidente,3,nulo,nulo
RO,78,7,251,presidente,49,13,13
RO,78,7,251,presidente,166,22,22
RO,78,7,251,presidente,2,branco,branco
RO,78,7,251,presidente,3,nulo,nulo
RO,78,7,347,presidente,36,13,13
RO,78,7,347,presidente,140,22,22
RO,78,7,347,presidente,1,branco,branco
RO,78,7,347,presidente,2,nulo,nulo
RO,78,7,152,presidente,33,13,13
RO,78,7,152,presidente,129,22,22
RO,78,7,152,presidente,1,branco,branco
RO,78,7,152,presidente,2,nulo,nulo
RO,78,7,259,presidente,47,13,13
RO,78,7,259,presidente,142,22,22
RO,78,7,259,presidente,1,branco,branco
RO,78,7,259,presidente,4,nulo,nulo
RO,78,7,354,presidente,32,13,13
RO,78,7,354,presidente,184,22,22
RO,78,7,354,presidente,5,nulo,nulo
RO,78,7,286,presidente,23,13,13
RO,78,7,286,presidente,194,22,22
RO,78,7,286,presidente,1,branco,branco
RO,78,7,286,presidente,2,nulo,nulo
RO,78,7,118,presidente,43,13,13
RO,78,7,118,presidente,162,22,22
RO,78,7,118,presidente,2,branco,branco
RO,78,7,118,presidente,2,nulo,nulo
RO,78,7,364,presidente,49,13,13
RO,78,7,364,presidente,180,22,22
