UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
TO,93114,4,43,presidente,78,13,13
TO,93114,4,43,presidente,104,22,22
TO,93114,4,43,presidente,5,branco,branco
TO,93114,4,43,presidente,3,nulo,nulo
TO,93114,4,156,presidente,70,13,13
TO,93114,4,156,presidente,91,22,22
TO,93114,4,156,presidente,3,nulo,nulo
TO,93114,4,190,presidente,126,13,13
TO,93114,4,190,presidente,79,22,22
TO,93114,4,190,presidente,1,branco,branco
TO,93114,4,190,presidente,4,nulo,nulo
TO,93114,4,34,presidente,95,13,13
TO,93114,4,34,presidente,140,22,22
TO,93114,4,34,presidente,5,nulo,nulo
TO,93114,4,138,presidente,88,13,13
TO,93114,4,138,presidente,198,22,22
TO,93114,4,138,presidente,5,nulo,nulo
TO,93114,4,5,presidente,144,13,13
TO,93114,4,5,presidente,95,22,22
TO,93114,4,5,presidente,1,branco,branco
TO,93114,4,5,presidente,2,nulo,nulo
TO,93114,4,36,presidente,105,13,13
TO,93114,4,36,presidente,137,22,22
TO,93114,4,36,presidente,3,branco,branco
TO,93114,4,36,presidente,5,nulo,nulo
TO,93114,4,10,presidente,47,13,13
TO,93114,4,10,presidente,115,22,22
TO,93114,4,10,presidente,4,nulo,nulo
TO,93114,4,2,presidente,86,13,13
TO,93114,4,2,presidente,128,22,22
TO,93114,4,2,presidente,3,branco,branco
TO,93114,4,2,presidente,9,nulo,nulo
TO,93114,4,185,presidente,101,13,13
TO,93114,4,185,presidente,104,22,22
TO,93114,4,185,presidente,1,branco,branco
TO,93114,4,185,presidente,3,nulo,nulo
TO,93114,4,21,presidente,81,13,13
TO,93114,4,21,presidente,155,22,22
TO,93114,4,21,presidente,4,nulo,nulo
TO,93114,4,11,presidente,45,13,13
TO,93114,4,11,presidente,99,22,22
TO,93114,4,11,presidente,3,branco,branco
TO,93114,4,11,presidente,4,nulo,nulo
TO,93114,4,147,presidente,83,13,13
TO,93114,4,147,presidente,168,22,22
TO,93114,4,147,presidente,1,branco,branco
TO,93114,4,147,presidente,5,nulo,nulo
TO,93114,4,42,presidente,82,13,13
TO,93114,4,42,presidente,144,22,22
TO,93114,4,42,presidente,1,branco,branco
TO,93114,4,42,presidente,4,nulo,nulo
TO,93114,4,4,presidente,106,13,13
TO,93114,4,4,presidente,135,22,22
TO,93114,4,4,presidente,1,branco,branco
TO,93114,4,4,presidente,3,nulo,nulo
TO,93114,4,17,presidente,67,13,13
TO,93114,4,17,presidente,146,22,22
TO,93114,4,17,presidente,4,branco,branco
TO,93114,4,17,presidente,3,nulo,nulo
TO,93114,4,25,presidente,83,13,13
TO,93114,4,25,presidente,169,22,22
TO,93114,4,25,presidente,2,nulo,nulo
TO,93114,4,183,presidente,63,13,13
TO,93114,4,183,presidente,116,22,22
TO,93114,4,183,presidente,3,branco,branco
TO,93114,4,183,presidente,2,nulo,nulo
TO,93114,4,14,presidente,91,13,13
TO,93114,4,14,presidente,194,22,22
TO,93114,4,14,presidente,2,branco,branco
TO,93114,4,14,presidente,5,nulo,nulo
TO,93114,4,157,presidente,86,13,13
TO,93114,4,157,presidente,162,22,22
TO,93114,4,157,presidente,1,branco,branco
TO,93114,4,157,presidente,7,nulo,nulo
TO,93114,4,163,presidente,97,13,13
TO,93114,4,163,presidente,134,22,22
TO,93114,4,163,presidente,3,branco,branco
TO,93114,4,163,presidente,5,nulo,nulo
TO,93459,28,33,presidente,132,13,13
TO,93459,28,33,presidente,65,22,22
TO,93459,28,33,presidente,2,branco,branco
TO,93459,28,33,presidente,5,nulo,nulo
TO,93459,28,75,presidente,142,13,13
TO,93459,28,75,presidente,64,22,22
TO,93459,28,75,presidente,3,branco,branco
TO,93459,28,75,presidente,2,nulo,nulo
TO,93459,28,73,presidente,161,13,13
TO,93459,28,73,presidente,76,22,22
TO,93459,28,73,presidente,2,branco,branco
TO,93459,28,73,presidente,4,nulo,nulo
TO,93459,28,27,presidente,148,13,13
TO,93459,28,27,presidente,62,22,22
TO,93459,28,27,presidente,2,branco,branco
TO,93459,28,27,presidente,6,nulo,nulo
TO,93459,28,115,presidente,80,13,13
TO,93459,28,115,presidente,66,22,22
TO,93459,28,115,presidente,1,nulo,nulo
TO,93459,28,119,presidente,96,13,13
TO,93459,28,119,presidente,71,22,22
TO,93459,28,119,presidente,3,nulo,nulo
TO,93459,28,31,presidente,141,13,13
TO,93459,28,31,presidente,64,22,22
TO,93459,28,31,presidente,2,branco,branco
TO,93459,28,31,presidente,7,nulo,nulo
TO,93459,28,32,presidente,146,13,13
TO,93459,28,32,presidente,61,22,22
TO,93459,28,32,presidente,1,branco,branco
TO,93459,28,32,presidente,5,nulo,nulo
TO,93459,28,28,presidente,146,13,13
TO,93459,28,28,presidente,70,22,22
TO,93459,28,28,presidente,2,branco,branco
TO,93459,28,28,presidente,7,nulo,nulo
TO,93459,28,80,presidente,92,13,13
TO,93459,28,80,presidente,71,22,22
TO,93459,28,80,presidente,1,branco,branco
TO,93459,28,80,presidente,1,nulo,nulo
TO,93459,28,26,presidente,162,13,13
TO,93459,28,26,presidente,74,22,22
TO,93459,28,26,presidente,3,nulo,nulo
TO,93459,28,35,presidente,133,13,13
TO,93459,28,35,presidente,66,22,22
TO,93459,28,35,presidente,4,branco,branco
